thread_root_id,root_time,thread_len,matched_post_count,join_coverage,matched_post_ids,matched_user_ids
13807255,202312141202,21,1,0.0476,1619,319
523245,202312140643,58,1,0.0172,147129,379
13807570,202312081236,56,1,0.0179,175913,114
13807650,202312071227,19,1,0.0526,1619,319
13808174,202311302047,2,1,0.5,1384539,4887
2129049,202310271450,4,1,0.25,147129,379
13811453,202310061930,11,1,0.0909,304272,379
13811826,202309260831,20,1,0.05,98207,9
13815357,202401020356,2,1,0.5,25871,319
10791336,202309020428,7,1,0.1429,26190,319
13816746,202401171427,5,1,0.2,175912,114
13824475,202310212129,5,1,0.2,160041,379
1459049,202402211727,93,1,0.0108,153431,379
13828440,202311011914,7,1,0.1429,855613,83284
13844011,202310310238,8,1,0.125,198272,4890
13844058,202308130259,9,1,0.1111,198272,4890
13854428,202304241220,8,1,0.125,144405,626
13855986,202310031059,5,1,0.2,1619,319
13858763,202312012356,5,1,0.2,175960,114
13861306,202311260212,7,1,0.1429,853070,379
13861758,202309221922,2,1,0.5,1235516,83528
13864414,202307042107,3,1,0.3333,25871,319
13866082,202307271305,4,1,0.25,103434,319
13868781,202311271506,42,1,0.0238,153431,379
13869800,202402160946,14,1,0.0714,150421,319
13876734,202307111726,12,1,0.0833,175880,114
13876866,202305270540,17,1,0.0588,570676,319
13878435,202310092314,6,1,0.1667,46012,379
13880900,202312182044,45,1,0.0222,275802,626
13881566,202307311858,2,1,0.5,156764,379
13883648,202307031614,10,1,0.1,700911,379
4309703,202401242147,28,1,0.0357,146400,379
13888446,202308180230,6,1,0.1667,198272,4890
13890419,202402161837,4,1,0.25,154192,319
9398466,202312132005,19,1,0.0526,154192,319
13892340,202312041759,23,1,0.0435,133132,319
13893433,202311162106,6,1,0.1667,133132,319
13893526,202311161459,6,1,0.1667,133132,319
13893533,202311160729,7,1,0.1429,133132,319
287404,202311041824,18,1,0.0556,142889,16199
13895590,202310121553,15,1,0.0667,142889,16199
13895986,202310091136,9,1,0.1111,142889,16199
13895991,202310091054,4,1,0.25,142889,16199
13896136,202310070730,4,1,0.25,133132,319
13896789,202309211147,7,1,0.1429,133132,319
13896887,202309211405,15,1,0.0667,133132,319
13897123,202309191907,27,1,0.037,133132,319
13906295,202402041423,8,1,0.125,153431,379
13907460,202401061950,10,1,0.1,175824,114
4223469,202311101653,7,1,0.1429,362849,379
13911533,202401260722,49,1,0.0204,98207,9
8233843,202312151149,17,1,0.0588,98207,9
13914568,202310081826,7,1,0.1429,557852,9
13914803,202403171405,18,1,0.0556,153431,379
13915122,202403022313,4,1,0.25,1235625,83528
13915418,202403072157,5,1,0.2,878385,8923
13918670,202402141741,46,1,0.0217,153431,379
6845807,202312281743,47,2,0.0426,"853070,175827","114,379"
12436421,202308111610,40,1,0.025,102256,379
13934736,202403151410,3,1,0.3333,154192,319
13934775,202403112106,14,1,0.0714,154192,319
13935380,202401201005,4,1,0.25,154192,319
13935796,202312250832,30,1,0.0333,154192,319
282529,202312231647,32,1,0.0312,154192,319
13935968,202312131748,5,1,0.2,133132,319
13936036,202312031033,20,1,0.05,133132,319
11202439,202309231744,71,1,0.0141,133132,319
13937578,202402212337,6,1,0.1667,17829,9487
13937610,202402182227,20,1,0.05,213672,319
2453484,202310281355,35,1,0.0286,213672,319
13937772,202402130038,2,1,0.5,17829,9487
13938695,202401030107,2,1,0.5,17829,9487
13938698,202401030110,2,1,0.5,17829,9487
13938712,202401012237,5,1,0.2,17829,9487
13938917,202312260059,3,1,0.3333,17829,9487
13939009,202312220014,6,1,0.1667,17829,9487
13939043,202312220004,6,1,0.1667,17829,9487
13939122,202312192246,3,1,0.3333,17829,9487
13939168,202312180059,6,1,0.1667,17829,9487
13939471,202312101945,9,1,0.1111,17829,9487
13939673,202312060023,2,1,0.5,17829,9487
13939706,202312052250,3,1,0.3333,17829,9487
13939871,202311300056,14,1,0.0714,17829,9487
13939924,202311251024,3,1,0.3333,17829,9487
13939948,202311282321,4,1,0.25,17829,9487
13939959,202311282324,7,1,0.1429,98059,319
13940078,202311260000,7,1,0.1429,17829,9487
13940299,202311152329,5,1,0.2,17829,9487
13940588,202311132331,10,1,0.1,17829,9487
12161494,202311032342,31,1,0.0323,17829,9487
13941030,202311012100,6,1,0.1667,17829,9487
3176520,202310291552,39,1,0.0256,17829,9487
13941187,202310282133,4,1,0.25,17829,9487
13941345,202310252224,10,1,0.1,304272,379
12076387,202310252301,4,1,0.25,17829,9487
13941365,202310252104,3,1,0.3333,17829,9487
13941710,202310202302,4,1,0.25,17829,9487
13941873,202310162007,12,1,0.0833,17829,9487
3813910,202310151940,12,1,0.0833,17829,9487
13942264,202310071811,11,1,0.0909,17829,9487
13942269,202310080028,3,1,0.3333,17829,9487
13942461,202310042306,26,1,0.0385,159588,626
13942471,202310042140,20,1,0.05,304272,379
13942475,202310042208,3,1,0.3333,159588,626
13942556,202310031457,6,1,0.1667,159588,626
675162,202310021834,11,1,0.0909,157526,16202
3898286,202310011817,81,1,0.0123,1619,319
13942843,202309302336,17,1,0.0588,17829,9487
13942956,202309282020,5,1,0.2,17829,9487
13943038,202309262150,3,1,0.3333,17829,9487
13943204,202309242216,4,1,0.25,17829,9487
13943215,202309241835,5,1,0.2,17829,9487
13943717,202309142202,6,1,0.1667,17829,9487
13943840,202309121831,14,1,0.0714,17829,9487
13944036,202309072209,3,1,0.3333,17829,9487
13944083,202309062114,4,1,0.25,17829,9487
13944085,202309062315,3,1,0.3333,17829,9487
13944088,202309062215,2,1,0.5,17829,9487
13944127,202309060015,2,1,0.5,17829,9487
13944171,202309042201,15,2,0.1333,"1619,157526","319,16202"
13944476,202308300024,2,1,0.5,17829,9487
13944484,202308300001,2,1,0.5,17829,9487
13944499,202308282133,2,1,0.5,17829,9487
13944545,202308272334,2,1,0.5,17829,9487
13944551,202308272200,6,1,0.1667,17829,9487
13944566,202308272235,12,1,0.0833,17829,9487
13944591,202308262308,4,1,0.25,17829,9487
13944596,202308262017,7,1,0.1429,17829,9487
13944787,202308202238,3,1,0.3333,17829,9487
13944809,202308202025,4,1,0.25,17829,9487
13944813,202308202210,14,1,0.0714,1619,319
13944844,202308191941,2,1,0.5,17829,9487
13947023,202304281958,7,1,0.1429,132386,319
13947862,202304131057,21,1,0.0476,1017729,4890
13947885,202304122004,12,1,0.0833,132386,319
13948804,202401051716,5,1,0.2,118744,379
13949102,202310110831,7,1,0.1429,566083,8643
13953979,202312101511,16,1,0.0625,175870,114
13642481,202309241707,21,1,0.0476,275802,626
13960752,202312220006,13,1,0.0769,146400,379
13973469,202304271847,4,1,0.25,198257,4890
13973475,202304270238,6,1,0.1667,198257,4890
13973481,202304261859,6,1,0.1667,198257,4890
13973485,202304261728,4,1,0.25,198257,4890
13975524,202401151557,8,1,0.125,25418,319
13976345,202310031552,8,1,0.125,25791,319
6805579,202310020703,38,1,0.0263,157526,16202
13979828,202309130232,19,1,0.0526,25791,319
13986946,202312112030,14,1,0.0714,25791,319
13988157,202310260143,9,1,0.1111,25791,319
13990880,202402190635,4,1,0.25,231702,8923
12399928,202402271658,25,1,0.04,25868,319
13991183,202402262026,40,1,0.025,699779,319
13992179,202402221718,3,1,0.3333,1235619,83528
14001280,202311151301,4,1,0.25,1619,319
14001429,202309181430,23,1,0.0435,1619,319
811717,202402071645,131,1,0.0076,3001711,319
826189,202403131521,15,1,0.0667,1235498,83528
14009111,202312101045,16,1,0.0625,160010,379
14011633,202310291917,14,1,0.0714,856540,9487
14012429,202401071817,12,1,0.0833,212512,17096
4554925,202309160955,2,1,0.5,161783,114
14022440,202312211554,11,1,0.0909,853070,379
8283867,202312062226,29,1,0.0345,855613,83284
14032980,202403171814,5,1,0.2,154192,319
14034721,202311262246,8,1,0.125,17829,9487
1794556,202311222021,11,1,0.0909,147129,379
2035579,202308250047,14,1,0.0714,146400,379
3203327,202310181859,12,1,0.0833,146400,379
1781563,202401301233,48,1,0.0208,160041,379
14052251,202311132051,31,1,0.0323,161509,17627
14058105,202308191955,46,1,0.0217,161509,17627
2169283,202307071407,103,1,0.0097,570676,319
1184668,202306071719,23,1,0.0435,570676,319
14062019,202403150247,2,1,0.5,153431,379
14062315,202402291927,2,1,0.5,153431,379
14062386,202402262330,12,1,0.0833,153431,379
14062434,202402241653,3,1,0.3333,153431,379
14062560,202402181751,2,1,0.5,153431,379
14062736,202402122338,4,1,0.25,153431,379
14062913,202402072133,4,1,0.25,153431,379
5183084,202402060215,36,1,0.0278,153431,379
14062953,202402060125,4,1,0.25,153431,379
14062968,202402050305,2,1,0.5,153431,379
14062998,202402040127,3,1,0.3333,153431,379
14063001,202402032112,3,1,0.3333,153431,379
14063056,202401301519,7,1,0.1429,153431,379
14063363,202401191224,2,1,0.5,153431,379
14063464,202401141825,3,1,0.3333,153431,379
14063468,202401141858,7,1,0.1429,153431,379
14063487,202401131946,3,1,0.3333,153431,379
14063497,202401122130,3,1,0.3333,153431,379
14063648,202401080148,2,1,0.5,153431,379
14063661,202401071707,4,1,0.25,153431,379
14063720,202401040240,6,1,0.1667,153431,379
14064356,202311211727,20,1,0.05,153431,379
14064524,202311101937,3,1,0.3333,153431,379
14064639,202311051646,4,1,0.25,153431,379
14064659,202311050012,3,1,0.3333,153431,379
14065006,202310120229,4,1,0.25,153431,379
14065030,202310100058,5,1,0.2,153431,379
1092182,202309192037,11,1,0.0909,705728,379
14071672,202401022143,3,1,0.3333,175789,114
3546576,202401030139,11,1,0.0909,175861,114
14075482,202311272254,2,1,0.5,705728,379
14075488,202311081046,13,1,0.0769,705728,379
2079497,202311011503,27,1,0.037,705728,379
14075496,202310151003,4,1,0.25,705728,379
14075504,202309230929,2,1,0.5,705728,379
10698976,202309220954,6,1,0.1667,705728,379
14075508,202309220816,9,1,0.1111,705728,379
14075512,202308212051,4,1,0.25,705728,379
90713,202307312248,18,1,0.0556,705728,379
8448178,202402031612,24,1,0.0417,175913,114
14079392,202312241357,7,1,0.1429,1619,319
856530,202312120650,25,1,0.04,98207,9
14079916,202312082244,6,1,0.1667,175913,114
18750,202311301036,46,1,0.0217,98207,9
14088653,202310081735,21,1,0.0476,133132,319
9050504,202309100421,34,1,0.0294,164433,8923
14091480,202307251655,8,1,0.125,232848,379
14092136,202401082204,8,1,0.125,175827,114
14092294,202403011329,30,1,0.0333,853070,379
14098697,202402101906,3,1,0.3333,17829,9487
14099046,202312032305,5,1,0.2,17829,9487
14103330,202312230145,11,1,0.0909,331799,4890
14105306,202312021046,3,1,0.3333,65902,319
14105688,202311182008,11,1,0.0909,65902,319
14112462,202402291836,4,1,0.25,3408477,379
10922714,202403120906,5,1,0.2,118744,379
13528978,202403150023,28,1,0.0357,175861,114
14144067,202402080343,3,1,0.3333,2323648,9
14144408,202402151529,15,1,0.0667,1258048,4890
14146737,202309220916,3,1,0.3333,151736,379
14147038,202308231643,7,1,0.1429,151736,379
14147469,202309090327,5,1,0.2,700229,9
2821055,202309021216,24,1,0.0417,1057770,4890
14147810,202307291401,2,1,0.5,700229,9
14148669,202312061251,75,1,0.0133,161098,319
14152428,202310281242,2,1,0.5,1637188,4890
14163529,202310201210,10,1,0.1,137796,379
210875,202304212330,9,1,0.1111,135131,6776
14164444,202402191546,5,1,0.2,153431,379
14175987,202308260447,6,1,0.1667,138252,114
2865367,202402221611,30,1,0.0333,138252,114
14183102,202402171546,19,1,0.0526,146400,379
4272677,202311292355,6,1,0.1667,275802,626
14187305,202309020644,3,1,0.3333,143021,114
14192325,202401312045,49,1,0.0204,138252,114
11023444,202312131714,48,2,0.0417,"98207,147129","9,379"
9674095,202401160050,14,1,0.0714,198272,4890
14200073,202311282345,11,1,0.0909,25791,319
14200618,202311011831,4,1,0.25,198272,4890
14201565,202309012227,18,1,0.0556,198272,4890
14202001,202308091738,29,1,0.0345,198272,4890
9013962,202311110936,27,1,0.037,1619,319
14218818,202309280710,7,1,0.1429,1619,319
14219009,202309222029,7,1,0.1429,1619,319
14219090,202309202051,23,1,0.0435,704202,379
14219475,202309052015,4,1,0.25,157526,16202
14219584,202309022203,7,1,0.1429,157526,16202
8410399,202401192213,9,1,0.1111,329332,9487
674020,202310102133,4,1,0.25,1619,319
14224009,202402182125,48,1,0.0208,138252,114
11190189,202402150201,55,1,0.0182,138252,114
6672282,202312141610,48,1,0.0208,156764,379
14237628,202401251859,5,1,0.2,198272,4890
14237679,202401221734,18,1,0.0556,198272,4890
14237800,202311210552,10,1,0.1,198272,4890
14237885,202310311918,6,1,0.1667,198272,4890
14237997,202309110603,5,1,0.2,198272,4890
14238074,202308220625,6,1,0.1667,198272,4890
5448181,202308211306,5,1,0.2,198272,4890
12732890,202308190840,9,1,0.1111,1619,319
14240428,202312041037,13,1,0.0769,334534,379
14240747,202311090716,6,1,0.1667,151736,379
14295070,202311101622,5,1,0.2,153431,379
14295863,202310070004,4,1,0.25,673306,12030
14296413,202309030002,3,1,0.3333,138252,114
14298210,202312040444,4,1,0.25,331799,4890
14298739,202401070952,9,1,0.1111,160010,379
9426837,202311271632,4,1,0.25,198272,4890
7458122,202312042101,21,1,0.0476,275802,626
14323687,202309012128,12,1,0.0833,102256,379
14328952,202308120517,27,1,0.037,102256,379
14346644,202311080134,18,1,0.0556,855613,83284
14346990,202310271805,5,1,0.2,699769,379
14347247,202310182111,8,1,0.125,570676,319
14350828,202311211244,6,1,0.1667,198272,4890
87246,202401301948,14,1,0.0714,175874,114
14353752,202401050415,7,1,0.1429,175861,114
1919338,202309280010,132,1,0.0076,175897,114
14359082,202311111714,14,1,0.0714,17829,9487
14360639,202309101102,37,1,0.027,26188,319
7543072,202312011603,11,1,0.0909,146400,379
14362015,202311171624,5,1,0.2,275802,626
14377721,202402171649,2,1,0.5,425592,379
5785332,202307112117,52,1,0.0192,570676,319
4041159,202401091435,5,1,0.2,175934,114
14382824,202402030814,17,1,0.0588,331799,4890
14384711,202309280122,5,1,0.2,124766,379
14387403,202310040622,20,1,0.05,699295,9
277557,202402292006,18,1,0.0556,154192,319
14387740,202402271559,3,1,0.3333,154192,319
14388094,202402021921,3,1,0.3333,154192,319
14394441,202308180232,2,1,0.5,175960,114
14394852,202307130129,2,1,0.5,175960,114
14395172,202307012018,7,1,0.1429,175960,114
14396959,202306141946,8,1,0.125,138252,114
3199021,202402151406,15,1,0.0667,154192,319
3252187,202401101628,20,1,0.05,671291,2486
628593,202401111736,47,1,0.0213,175797,114
816489,202312270720,36,1,0.0278,175960,114
14409022,202310170247,31,1,0.0323,231702,8923
14409709,202310070550,11,1,0.0909,331799,4890
722226,202309261400,34,1,0.0294,855613,83284
14410352,202309212332,23,1,0.0435,329332,9487
14412659,202307261322,15,1,0.0667,331799,4890
14413142,202307140146,10,1,0.1,175871,114
14413540,202307012000,5,1,0.2,702722,379
3773939,202308171620,10,1,0.1,25736,319
14419149,202309282010,9,1,0.1111,25791,319
262905,202308301244,35,1,0.0286,25736,319
14419887,202308301142,6,1,0.1667,25736,319
14435412,202312301307,5,1,0.2,198272,4890
3750737,202307102024,37,1,0.027,175871,114
14438266,202309220256,2,1,0.5,1917425,379
499377,202312141734,25,1,0.04,65583,114
817560,202311300001,17,1,0.0588,146400,379
217623,202311221850,39,1,0.0256,1384640,4887
14458717,202401151411,3,1,0.3333,175861,114
14458805,202311070324,3,1,0.3333,175839,114
14460495,202311240212,42,1,0.0238,853070,379
2858193,202309272023,49,1,0.0204,175934,114
14462718,202311172008,56,1,0.0179,331799,4890
6128004,202310162148,11,1,0.0909,25791,319
14485304,202312092118,3,1,0.3333,304272,379
14486347,202311301213,6,1,0.1667,175861,114
12427144,202309300021,5,1,0.2,25871,319
14490861,202309192234,4,1,0.25,700911,379
14491703,202402231322,3,1,0.3333,566010,8643
14492112,202402091012,3,1,0.3333,566010,8643
14501510,202403070530,27,1,0.037,2642456,319
14501514,202403041930,28,1,0.0357,2642456,319
14501540,202402181930,26,1,0.0385,2642456,319
14501557,202402090530,31,1,0.0323,2642456,319
14501565,202402041930,26,1,0.0385,2642456,319
14501567,202402040730,27,1,0.037,2642456,319
14501570,202402030530,26,1,0.0385,2642456,319
14501573,202402011930,24,1,0.0417,2642456,319
14501575,202402010530,31,1,0.0323,2642456,319
14501582,202401281930,27,1,0.037,2642456,319
14501584,202401280730,28,1,0.0357,2642456,319
14501589,202401260530,36,1,0.0278,2642456,319
14501593,202401241931,23,1,0.0435,2642456,319
14501596,202401231930,26,1,0.0385,2642456,319
14501599,202401221930,29,1,0.0345,2642456,319
14501601,202401220530,31,1,0.0323,2642456,319
14501603,202401210730,30,1,0.0333,2642456,319
14501606,202401191930,23,1,0.0435,2642456,319
14501608,202401190530,29,1,0.0345,2642456,319
14501611,202401181219,2,1,0.5,2642456,319
14501620,202401171930,28,1,0.0357,2642456,319
14501625,202401160530,33,1,0.0303,2642456,319
14501628,202401150530,32,1,0.0312,2642456,319
14501632,202401131930,24,1,0.0417,2642456,319
14501634,202401130530,32,1,0.0312,2642456,319
14501636,202401120530,27,1,0.037,2642456,319
14501638,202401111930,28,1,0.0357,2642456,319
14501648,202401071930,25,1,0.04,2642456,319
14501650,202401070730,25,1,0.04,2642456,319
14501653,202401050530,37,1,0.027,2642456,319
14501660,202401020530,34,1,0.0294,2642456,319
14501663,202401010530,34,1,0.0294,2642456,319
14501665,202312310730,19,1,0.0526,2642456,319
14501667,202312301930,32,1,0.0312,2642456,319
14501669,202312300530,27,1,0.037,2642456,319
14501671,202312291930,25,1,0.04,2642456,319
14501673,202312270530,31,1,0.0323,2642456,319
14501675,202312261930,24,1,0.0417,2642456,319
14501677,202312260530,28,1,0.0357,2642456,319
14501679,202312251930,29,1,0.0345,2642456,319
14501681,202312250530,32,1,0.0312,2642456,319
14501683,202312231930,25,1,0.04,2642456,319
14501685,202312230530,26,1,0.0385,2642456,319
14501687,202312221930,24,1,0.0417,2642456,319
14501692,202312200530,29,1,0.0345,2642456,319
14501694,202312191930,26,1,0.0385,2642456,319
14501697,202312181930,31,1,0.0323,2642456,319
14501699,202312180530,28,1,0.0357,2642456,319
14501701,202312170730,28,1,0.0357,2642456,319
14501703,202312161930,25,1,0.04,2642456,319
14501705,202312150530,30,1,0.0333,2642456,319
14501707,202312141930,26,1,0.0385,2642456,319
14501709,202312140530,27,1,0.037,2642456,319
14501713,202312120530,23,1,0.0435,2642456,319
14501716,202312101930,23,1,0.0435,2642456,319
14501718,202312100730,26,1,0.0385,2642456,319
14501722,202312080530,30,1,0.0333,2642456,319
14501724,202312070530,27,1,0.037,2642456,319
14501726,202312061930,24,1,0.0417,2642456,319
14501728,202312060530,26,1,0.0385,2642456,319
14501730,202312040530,32,1,0.0312,2642456,319
14501732,202312031930,29,1,0.0345,2642456,319
14501735,202312020530,26,1,0.0385,2642456,319
14501737,202312011930,23,1,0.0435,2642456,319
14501739,202312010530,31,1,0.0323,2642456,319
14501741,202311301930,30,1,0.0333,2642456,319
14501743,202311291930,29,1,0.0345,2642456,319
14501745,202311280530,26,1,0.0385,2642456,319
14501747,202311271930,26,1,0.0385,2642456,319
14501750,202311260730,30,1,0.0333,2642456,319
14501752,202311251930,20,1,0.05,2642456,319
14501754,202311240530,26,1,0.0385,2642456,319
14501756,202311230530,26,1,0.0385,2642456,319
14501758,202311221930,27,1,0.037,2642456,319
14501760,202311220530,27,1,0.037,2642456,319
14501762,202311211930,28,1,0.0357,2642456,319
14501765,202311201930,27,1,0.037,2642456,319
14501768,202311191930,21,1,0.0476,2642456,319
14501771,202311181930,26,1,0.0385,2642456,319
14501773,202311170530,30,1,0.0333,2642456,319
14501775,202311161930,30,1,0.0333,2642456,319
